mel77,mel80,mel65,mel72,mel63,mel52,mel87,mel76,birthplace
9.431976362548072e-07,4.879724901835851e-06,1.937234673192664e-05,0.0005366697826078,9.237789524611824e-06,5.387661787366652e-07,3.453096400275705e-06,1.272095428633618e-06,usa
2.3539212296194765e-06,8.495463686877581e-06,4.967407243655164e-06,2.608106095150784e-06,5.325104099222603e-08,4.543468777310511e-06,2.88328173696818e-06,8.23489062907677e-06,usa
7.70679202298082e-06,0.0001266768513413,1.825613450627606e-05,8.422754286732986e-07,2.366337118063799e-05,5.332163159020057e-05,2.061515038971521e-05,2.886635660055357e-05,bulgaria
1.051341666094366e-05,0.0001301064506208,2.022044659503274e-05,3.6988990145485465e-06,2.7319278625987697e-05,5.5737283897731e-05,2.3571475978585707e-05,3.164923353006127e-05,bulgaria
1.7216641209089568e-06,1.304598650839954e-06,2.6798907323860143e-06,8.66062786516741e-06,7.965482401277348e-06,0.000191328769297,1.538960506516735e-06,1.289281327552312e-06,bulgaria
1.8255042807932597e-06,1.579003506720148e-05,1.3396788799462026e-05,3.542324711027212e-05,5.944146822616494e-08,2.3369512333773877e-06,2.4132079223395936e-05,1.792362834375159e-07,vietnam
2.0956469687127837e-06,1.6077024966915317e-05,1.36101862652027e-05,3.5778439919997534e-05,3.888240086346061e-07,2.6542399002013146e-06,2.4729461129474008e-05,4.896920325182742e-07,vietnam
5.8338747373223064e-08,3.151258546195305e-07,3.000475547887502e-09,3.180613342066892e-06,3.1010842015293367e-06,5.3853860198637976e-08,1.3950781916327744e-05,8.229955793630957e-08,vietnam
4.400838189984956e-05,1.1161903226766945e-05,2.620601831516397e-07,8.575896234698426e-06,4.28084518302089e-06,8.221762626318647e-05,0.0001148878066719,9.129932629756304e-06,china
4.8072487105996255e-05,1.3915272665544594e-05,2.6637152607065478e-06,1.095687780536586e-05,6.813572591303852e-06,8.515782983194236e-05,0.0001182193179025,1.2096500618711484e-05,china
1.990146308986917e-05,3.3093433517284594e-05,6.487461911884223e-07,2.707278556647241e-06,2.43675227480071e-07,2.044320029887979e-05,6.947991013639056e-05,7.780653462390617e-05,china
3.515730045050418e-05,7.354729574363121e-05,2.262985652724804e-06,1.06919879901202e-06,9.900646039813512e-09,6.348413952458724e-05,0.0001250024122414,4.466705683526863e-06,italy
3.523319835430273e-05,7.40255320574572e-05,2.595579987721208e-06,1.426982028458349e-06,2.8492064677485266e-07,6.434085847548152e-05,0.0001256920787481,4.894007874685397e-06,italy
3.382214205000948e-06,2.1755594705344585e-05,1.6220907385197375e-09,2.466130280742319e-06,1.918961585053245e-06,8.629225601132835e-07,7.664234664975927e-06,5.054630103501012e-07,italy
2.595998734459955e-05,4.526732547776677e-07,8.6794308613048e-07,7.2677809206650915e-06,5.909171652971336e-05,2.355238202401793e-07,2.078559182048318e-05,0.0001182584908503,equatorial guinea
2.7514702471556582e-05,1.5259208332732108e-06,2.136865641279948e-06,8.367427483475586e-06,6.10220139008304e-05,1.380666240927955e-06,2.175589623111459e-05,0.0001200413608998,equatorial guinea
1.594447811836491e-05,2.387919000946646e-07,1.0679316210591554e-05,5.933532847746751e-06,6.974870247578053e-07,4.9679333592500514e-08,2.289359371414141e-05,1.202682705215272e-05,equatorial guinea
4.414538337968354e-05,2.2826844951524557e-06,5.284992475943873e-06,3.5121375577715564e-06,7.238795511269694e-07,2.895193525438314e-05,3.900831472820512e-06,9.230503100977568e-07,tanzania
4.569418454760447e-05,3.092482632571229e-06,6.451326902082515e-06,4.321255715768073e-06,1.695626706319652e-06,3.0035269535800007e-05,4.9095307380490064e-06,1.775152750162243e-06,tanzania
8.327135167972673e-08,3.3350390245739304e-06,8.322590849163133e-08,2.1851540537945528e-05,1.798150508062414e-05,4.056098450388392e-07,2.9807681112116277e-06,1.796843306734102e-08,tanzania
7.517238236851821e-05,2.544364076786385e-05,1.140606149923802e-05,3.626637700061881e-05,1.522950826989288e-05,3.511175740469858e-06,1.239937746668183e-06,5.092713044889905e-05,ukraine
7.525293619516205e-05,2.5619386161038164e-05,1.1510983000103284e-05,3.634849060624881e-05,1.5476583664529216e-05,3.594843302278662e-06,1.3275813801038026e-06,5.108723805655182e-05,ukraine
2.0147518417509525e-05,2.873734851458321e-05,1.2827213859250065e-05,2.122635501992269e-06,9.335367771746876e-07,1.0768498346236273e-07,4.163682383164212e-07,2.1578958761009717e-05,ukraine
3.816223669869213e-05,1.965003144542712e-05,1.3974643873375805e-07,9.865387438007649e-07,0.000183654658008,9.124070341431896e-07,5.643428360930535e-06,3.274188531847051e-07,germany
3.876188044640691e-05,2.006968517212173e-05,4.5196546324087086e-07,1.3594561606445066e-06,0.0001828013405624,1.18343390126043e-06,6.044449461970581e-06,6.452635668743048e-07,germany
2.408211461364015e-07,3.517591961031203e-07,2.3768185760545465e-05,3.358422454446738e-07,3.700701936434961e-08,7.332146673747619e-08,4.285793022801162e-06,2.532525415637767e-07,germany
1.5932992561069504e-05,1.1305910907243688e-05,4.838137680403097e-05,0.0001419031594788,1.2495221095913143e-05,3.637745019378145e-06,0.0002797396584074,5.546244210757241e-06,nicaragua
1.5936868392598127e-05,1.1309192717848844e-05,4.838021877099199e-05,0.0001418963547107,1.2499977464435352e-05,3.635332160077601e-06,0.0002797296369085,5.545891601883917e-06,nicaragua
9.977571879877644e-06,6.08780181286015e-07,9.002496651216525e-07,1.9110762924690221e-07,4.353142860444913e-06,1.9594100162886715e-06,4.967016203144892e-06,2.162280191028063e-05,nicaragua
5.44985347149468e-06,3.149386095407395e-06,5.7824180150627166e-06,1.4671038551111616e-06,2.1973640865132437e-05,0.0001306986000092,0.0001816883221689,2.6976162512971218e-06,china
5.499096188368651e-06,3.1690775337827635e-06,5.907666611827586e-06,1.512262499549886e-06,2.199786951372992e-05,0.0001305452592734,0.0001819705315497,2.717797053626199e-06,china
2.6090321519017942e-06,1.624767383213714e-06,7.00599307023662e-06,9.834142660983728e-07,4.0233396274353417e-08,2.332555517260703e-05,1.9271447168045948e-05,4.759276968266787e-06,china
5.78760472952833e-07,3.907693707512871e-06,1.523819028449758e-07,1.5316176928538296e-07,1.3702863237840906e-05,3.002147418145041e-05,4.723527432404108e-06,4.258051444056866e-06,senegal
6.875889329675245e-07,4.043372206082884e-06,2.6195244079328664e-07,2.532728611773737e-07,1.3761486718521466e-05,3.007199858699888e-05,5.012251474268943e-06,4.313896986141274e-06,senegal
8.742952200231966e-07,1.3384522014704676e-06,2.087613815434647e-06,1.320701749708354e-07,8.221139349851212e-06,4.647935964227775e-07,7.467438144441988e-07,1.01852602579003e-07,senegal
2.801121870122877e-05,2.752154508878266e-07,1.0075593470503171e-05,3.828345507087498e-06,3.1126210539701985e-05,6.730239351611725e-05,2.2769294148882635e-06,3.070624855828785e-05,spain
2.846419830607444e-05,5.421235345831358e-07,1.0478287700342437e-05,4.200547818522075e-06,3.103454744685643e-05,6.828102426012878e-05,2.6661537461536557e-06,3.136783866419792e-05,spain
3.1230682924456524e-06,1.7716712313776645e-07,2.1000323022819707e-05,5.086011713561637e-06,1.0517664003061896e-05,4.0100584055605634e-07,4.33797342850863e-07,1.5377642083996989e-06,spain
1.0619159744490718e-07,4.840506688808419e-08,2.035432850263476e-05,3.67874019975411e-05,4.753907007292695e-08,5.600304560478189e-07,1.2762408304693872e-06,9.32011837726001e-05,brazil
1.1094370298115968e-07,5.2654022303268947e-08,2.0348479721289466e-05,3.6810621364214207e-05,5.4146906931732336e-08,5.574813406019945e-07,1.2788490727993988e-06,9.318594031974797e-05,brazil
3.155775291453113e-05,2.545220234528985e-06,2.2951325004754722e-07,6.974998853992426e-10,3.9000740381871e-08,1.1892426803172943e-06,6.131003032641752e-07,5.089416199848292e-06,brazil
3.9500888018515205e-05,0.000149237197971,1.7685985594915354e-06,8.611603127583672e-06,0.0001180790502856,4.460138343987045e-06,3.880447437073173e-05,9.823148421940842e-07,china
3.9472723578426056e-05,0.0001493233975077,1.796087042084751e-06,8.651101690764832e-06,0.0001179001784746,4.467298114961111e-06,3.883103505596301e-05,9.848145155971962e-07,china
1.8348184486817728e-06,4.421990559644764e-06,3.9582703749041045e-05,4.820833254225974e-07,2.87282406546546e-06,2.5573563216517776e-06,5.811770911267282e-06,3.4200960131923285e-06,china
9.8476499161134e-06,4.369745548679388e-05,0.0002428840038865,4.515705665163259e-05,1.9999875990287774e-07,2.2012789617416644e-05,6.964135086210786e-07,5.160038865464468e-06,kosovo
1.0064946832455165e-05,4.474074185134106e-05,0.0002439579092523,4.612224888232376e-05,5.541077311393642e-07,2.2039250814118315e-05,1.1031584971397464e-06,5.477229432461834e-06,kosovo
4.05269787417444e-06,1.0520194308641613e-05,2.561195138626294e-08,1.925976725063929e-07,3.323775137709441e-05,2.456777743855944e-07,2.803568661462079e-06,2.065573513784195e-06,kosovo
2.729000824670462e-05,3.9943688244613685e-06,5.896887385679864e-08,4.065771146245504e-06,1.2066786253560916e-05,4.451184763731622e-07,3.154144792721216e-06,1.7624630454468077e-05,usa
2.754568510742956e-05,4.217693900261905e-06,2.190521688503053e-07,4.231090459570676e-06,1.198348027657751e-05,6.321738556323224e-07,3.3204366750360986e-06,1.7887928546189997e-05,usa
1.03007028448673e-05,1.3170907797684742e-06,2.238671872316697e-06,5.760774342384525e-08,2.644889842909474e-07,2.6793064393551877e-06,4.258995610237989e-07,1.1587270557466015e-06,usa
1.1426517390248793e-06,2.4031100482987815e-07,0.0002165071837749,8.521660457727544e-05,4.812156003115007e-06,2.20926322747252e-05,0.0001125372181046,1.05144179457825e-06,india
2.0671410135604475e-06,1.1732677843401035e-06,0.0002134910919023,8.608814560746671e-05,5.521756405564556e-06,2.294822365592408e-05,0.0001131292199377,2.0185324751661764e-06,india
1.6413517569138064e-06,6.034584358019499e-08,4.48919760740263e-06,1.590917600999387e-06,8.478636937418726e-06,6.207628092236939e-06,1.012307837282856e-05,4.334839015475219e-06,india
3.296522245453643e-05,1.2452854933640545e-05,7.116696098410664e-08,3.804390126776044e-06,1.9927676081915746e-07,2.8775697589436416e-05,3.2185531184980054e-06,4.468701693792111e-07,liberia
3.29989157082153e-05,1.2491161647951251e-05,1.658229517854555e-07,3.867294853483946e-06,3.0217003467899826e-07,2.8890294244367667e-05,3.280203185868519e-06,5.280153829454907e-07,liberia
6.803605345735098e-06,2.276727422031751e-07,2.0779247848751203e-08,1.7899327104868835e-08,1.3059782278612305e-07,4.999433979491727e-06,2.0178446987619126e-06,9.54305960073894e-06,liberia
2.3705969847805784e-06,1.8339328887372823e-05,3.890321574542774e-07,5.3278097813859666e-08,2.398307257795329e-05,4.1511713400987673e-07,1.117672766486999e-06,2.481430169531854e-06,kosovo
2.392740865939554e-06,1.841128048283848e-05,4.113845054096712e-07,6.938389493953913e-08,2.4077600439613167e-05,4.2910555373737545e-07,1.1101839605306151e-06,2.471513554459068e-06,kosovo
2.5460348525292944e-07,1.1301830347508044e-06,8.877884078558785e-07,4.297712384379385e-06,2.117048680106554e-06,7.471830066302905e-09,1.0750824624441405e-07,2.837653153143515e-08,kosovo
4.2577005911684876e-07,5.741213585253067e-07,3.267708181859823e-05,9.770377698206272e-05,8.554641334001574e-06,8.411471049705411e-06,3.0747625437049974e-07,5.589885871034227e-06,uk
9.558675664693635e-07,1.118047011385808e-06,3.300128128857526e-05,9.702115391150894e-05,8.920527625408041e-06,8.945803326366753e-06,8.212234368162871e-07,5.928552464082923e-06,uk
4.586155021727126e-06,7.489751351952213e-07,4.087855064022195e-06,7.760939448623433e-07,9.066050285095941e-08,2.1541942649485863e-05,1.5403704390481376e-06,6.384818612095096e-06,uk
9.7956165192052e-05,9.56913016202644e-05,0.0004535379302821,2.5440244687657763e-05,4.275707692698924e-05,0.0027053170537882,2.903956724545212e-05,8.974389625106635e-05,chile
0.0001060680515956,0.0001094524767412,0.0004567255560239,3.67341330188705e-05,5.750349654432558e-05,0.0026835905758764,3.870294583669826e-05,0.000101704666039,chile
3.830353970551667e-06,2.2458247543101656e-05,6.674216802883254e-05,6.37943895033155e-05,2.779732157442884e-06,1.853305272849628e-05,0.000282139953045,3.242754853086526e-05,chile
3.696794298301689e-05,9.508341111047733e-06,0.0001889682278801,6.88805256861229e-07,1.1522406537172284e-05,3.845092548925085e-05,1.4408633373704735e-06,3.2660381485351207e-06,nicaragua
3.707836068090194e-05,9.619425656252943e-06,0.0001885135300847,8.023308563357884e-07,1.1795882312054792e-05,3.857431336059301e-05,1.5691850931889925e-06,3.402838348370156e-06,nicaragua
1.4335949405614314e-06,1.122913552789737e-06,2.0305980858561703e-05,7.418473877302008e-07,9.819285912782182e-06,4.896729818735949e-05,7.952927995714333e-08,3.08028927104938e-06,nicaragua
2.806762746498221e-07,4.551731000146937e-06,2.163812650987984e-06,1.9495283870549634e-06,1.1906370816278778e-06,1.7202597909604418e-07,0.0001069485694803,2.2949854925804455e-07,morocco
2.841494274056564e-07,4.5270778152080126e-06,2.17214022855077e-06,1.954906720195716e-06,1.194150928539202e-06,1.71302303900574e-07,0.0001069130016482,2.3300348415107594e-07,morocco
1.5606184393249095e-07,3.2787269327147144e-08,4.078380595184697e-07,4.419652690278132e-07,6.715955897273211e-07,1.807661014798863e-07,2.699373281235866e-08,2.0397405138557146e-07,morocco
8.849351948808201e-07,1.1525493433286617e-05,6.07861734217193e-06,7.766752568167124e-06,2.156588095294409e-06,5.251202971887223e-06,1.4927624239682748e-05,9.685709941932008e-07,czech republic
1.3013189713460695e-06,1.1749739363620355e-05,6.441089444750936e-06,8.018440948420015e-06,2.6267703330692117e-06,5.872290000801444e-06,1.539898203883843e-05,1.2806296800963931e-06,czech republic
7.977443772206596e-08,2.71979211942894e-07,1.2188509688355545e-06,1.9336113386222357e-06,8.419015004338499e-08,2.3699894689112748e-05,2.242162832564652e-06,3.235326219662593e-08,czech republic
4.30075141322358e-08,3.5155550935593487e-06,3.986702334196132e-07,1.0985536550412995e-06,2.191189627453864e-06,3.018113832347629e-07,1.0765487986023403e-05,1.2118942023424532e-07,uganda
1.331679565546703e-07,3.514844765711356e-06,4.777044113815326e-07,1.2260147929350796e-06,2.2610644762713188e-06,4.038879304741343e-07,1.0892333968330513e-05,2.066235737951463e-07,uganda
2.2356967014478082e-08,4.945464089578537e-06,9.250988305976453e-08,6.082808998406709e-07,2.6725038686097624e-06,1.751244729214189e-05,3.268630977734343e-05,1.0355491433164485e-07,uganda
9.66026700779046e-05,2.453353446938226e-05,5.213449415965256e-06,1.0071343717523852e-07,2.075348468692673e-05,4.929422133083507e-06,8.857071248158262e-06,7.89485564347755e-05,peru
9.684304811665094e-05,2.471779597301004e-05,5.232721650008772e-06,2.193960363300799e-07,2.1204935901860373e-05,5.1237046143927e-06,9.065577063866303e-06,7.915708668278832e-05,peru
8.530904967743233e-07,9.956994783374267e-06,3.092323163668497e-06,4.232938462726734e-07,1.829978512728168e-06,1.7290897563584795e-05,1.1854806455340798e-06,1.2969226665934512e-05,peru
2.2684101173338918e-07,2.957633224077856e-07,1.0430861022851584e-05,3.3139469922364885e-05,4.9874177400110575e-06,1.3573084257507681e-08,8.494085551420227e-06,1.2258635548324453e-06,south korea
2.268278118453625e-07,2.973587399563008e-07,1.0423718295928408e-05,3.3148852208900835e-05,4.9939328421012205e-06,1.3933833161172141e-08,8.493841233426661e-06,1.2258860689593312e-06,south korea
5.385760705313659e-07,1.331466493369007e-07,2.019186823005947e-07,1.376578173797134e-05,1.0960406425302752e-05,6.568112019200675e-07,4.143696902447855e-07,5.334248665059564e-07,south korea
1.718091215107751e-05,6.214359447452701e-05,3.1347266334073832e-06,3.866208001822295e-07,2.808783587193544e-07,1.379565782800676e-07,7.978991310485628e-07,1.9814771233562425e-07,japan
1.804604253656983e-05,6.25542534119765e-05,3.657868605193954e-06,9.540662983138448e-07,8.409010632999187e-07,7.651105297720429e-07,1.354016036680449e-06,8.264446429896454e-07,japan
8.728884131899962e-07,4.433924734820242e-06,8.444869809895946e-08,3.930144664875929e-07,3.9293788350376495e-08,1.3926380610228471e-06,5.712482651887505e-06,4.858989610479963e-06,japan
2.861390247832568e-05,9.41197518549176e-06,7.394455273797791e-06,2.128189955372213e-06,0.0001059908234553,8.79736994735291e-05,5.236119466674968e-05,2.817958013736305e-05,azerbaijan
3.129931074575896e-05,1.2222699994484422e-05,1.0265822629499444e-05,4.9118498215011e-06,0.00010817149677,9.161208985872336e-05,5.5052518221800894e-05,3.1188317211931507e-05,azerbaijan
8.729099090680466e-07,1.2683727640737402e-06,4.38196645595142e-05,4.741530425750693e-05,3.258859712040624e-07,1.4613120959447348e-06,2.1816293307188537e-05,1.298355388862498e-05,azerbaijan
6.121417789581867e-05,6.332303874203076e-06,1.757378310696332e-07,3.3139416613315226e-05,9.790850473584897e-07,1.922797469016514e-06,8.260182276068529e-07,1.0399446385549397e-06,china
6.0922137788978114e-05,6.772953102773693e-06,6.316175985629984e-07,3.350503255462368e-05,1.3585169856085255e-06,2.3560636251633214e-06,1.211962251517418e-06,1.4185305290283133e-06,china
2.2993131069004062e-06,9.203034130220636e-08,1.9377458133482377e-07,9.617635756402518e-08,1.743273596849692e-07,6.336080233339855e-07,1.0441693156000544e-05,1.1887240109431856e-05,china
1.1703408434889076e-05,6.318210403896999e-05,0.0005631569850809,7.807909642345518e-07,7.481929452769438e-05,8.307645270278291e-06,0.000362436678516,8.829133564987413e-06,canada
1.2560114005224594e-05,6.497119454499722e-05,0.0005636808621659,1.8117424434815027e-06,7.615471039266122e-05,9.525160095863224e-06,0.0003633257259049,9.900769702558985e-06,canada
2.203360064779744e-06,1.5241354854084025e-06,1.9702817630678564e-05,1.1526747738924892e-05,1.7559543385282669e-06,2.42327013427269e-05,4.235293156243658e-06,7.512739296234754e-07,canada
